entity_id,entreprise,score,score_brut,tier,porte,fit,comite_personnes_14j,sponsor_decideur,qui_appeler,son_titre,preuve,canal,play,segment,n_records,signaux_negatifs,perdu_canal_mort,perte,silence
ENT-13524,Perriviagroup,0.8,0.7695770332551991,T3,,A,0,non,Lars Girard,,"signaux récents (15-21 j), sans demande",email,retention,CLIENT_ACTIF,3,0.0,0,,
ENT-02207,CAURIGORWORKS,0.8,0.75,T3,,A,0,non,Sophie Andre,,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-18985,VespigorLab Group,0.7,0.7471408863560556,T3,,A,0,non,Ines Meyer,CEO,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-07053,Haldedorlabs,0.7,0.7255877454105084,T3,,A,0,non,Emil Weber,HRBP,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-01198,AxioTech SA,0.6,0.632528179491132,T3,,A,0,non,Marion Smit,Responsable Recrutement,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-06578,GALLIVIAMOBILITY,0.6,0.5571773462536292,T3,,A,0,non,Greta Fournier,Recruiter,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-18951,VespiFinance France,0.5,0.5254454631072889,T3,,A,0,non,Marta Roux,Compensation & Benefits Manager,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-01254,Belfobelfood,0.5,0.5179433656340733,T3,,A,0,non,Romain Jansen,Head of People,"signaux récents (15-21 j), sans demande",email,win_back,EX_CLIENT_REACTIF,3,0.0,0,,
ENT-10352,MavifinSolutions & Co,0.5,0.5,T3,,A,0,non,Anna Lefebvre,,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-10401,Mavihalsystems,0.5,0.49164768525229097,T3,,A,0,non,Nora Durand,HR Assistant,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-12650,OptitasFinance SAS,0.4,0.4061261981781178,T3,,A,0,non,Pierre Faure,COO,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-18310,VectopraPartners Group,0.4,0.4019150484511099,T3,,A,0,non,Hugo Lambert,CEO,"signaux récents (15-21 j), sans demande",téléphone/LinkedIn (pas d'adresse pro),new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-03801,Dorioenergie SA,0.4,0.35291428333091446,T3,,A,0,non,Jonas Guerin,HR Manager,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-05099,Fabrihalmedia,0.3,0.3488302993855369,T3,,A,0,non,Nicolas Blanc,COO,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-07568,Heliolexlogic SA,0.3,0.3264564612360465,T3,,A,0,non,Camille Dupont,Directrice RH,"signaux récents (15-21 j), sans demande",téléphone/LinkedIn (désabonné),new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-19764,Yellofinpharma,0.3,0.32153203876088793,T3,,A,0,non,Florian Mercier,Charge de recrutement,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-12496,OptilumMobility Group,0.3,0.3188523829808348,T3,,A,0,non,Ines Roux,Compensation & Benefits Manager,"signaux récents (15-21 j), sans demande",email,win_back,EX_CLIENT_REACTIF,3,0.0,0,,
ENT-10731,MeridorMedia,0.3,0.3125790121482913,T3,,A,0,non,Jan Boyer,CEO,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-12682,Optivenlabs Group,0.3,0.3,T3,,A,0,non,Florian Jansen,HR Assistant,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-18889,VespibelLogistics SARL,0.3,0.3,T3,,A,0,non,Pablo Bernard,HR Assistant,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-12099,Novamarflow Group,0.3,0.2871745887492588,T3,,A,0,non,Anna Lefebvre,Chief People Officer,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-15742,Solilogic SARL,0.3,0.28284271247461906,T3,,A,0,non,Laura Weber,Compensation & Benefits Manager,"signaux récents (15-21 j), sans demande",email,reactivation,LOST_REACTIF,3,0.0,0,,
ENT-08188,IBERIVENFORGE,0.3,0.2799098974610423,T3,,A,0,non,Florian Fournier,Recruiter,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-14929,Roccalexmobility France,0.3,0.2679433656340732,T3,,A,0,non,Nora Boyer,Head of HR Operations,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-16190,Stellamarhub SAS,0.3,0.25075261647551705,T3,,A,0,non,Guillaume Lefebvre,HR Director,"signaux récents (15-21 j), sans demande",email,retention,CLIENT_ACTIF,3,0.0,0,,
ENT-03834,DoriogorGroup Group,0.2,0.25,T3,,A,0,non,Elena Garcia,Chief People Officer,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-12305,OptibelData,0.2,0.22973967099940704,T3,,A,0,non,Alexandre Bonnet,HRBP,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-00896,AxiodorConsulting,0.2,0.22735748497655967,T3,,A,0,non,Elena Bonnet,HR Officer,"signaux récents (15-21 j), sans demande",email,risque,CLIENT_RENEWAL_ECHUE,3,0.0,0,,
ENT-20511,Zephiviamedia,0.2,0.22735748497655967,T3,,A,0,non,Elena Dubois,HR Officer,"signaux récents (15-21 j), sans demande",email,win_back,EX_CLIENT_REACTIF,3,0.0,0,,
ENT-10444,Mavilumhub SAS,0.2,0.21847121407795764,T3,,A,0,non,Jonas Girard,Chief People Officer,"signaux récents (15-21 j), sans demande",email,retention,CLIENT_ACTIF,3,0.0,0,,
ENT-11803,Nordisolforge Group,0.2,0.21435469250725858,T3,,A,0,non,Thomas Fontaine,People Ops Manager,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-12777,Ovalidorforge SA,0.2,0.21435469250725858,T3,,A,0,non,Quentin Navarro,People Ops Manager,"signaux récents (15-21 j), sans demande",email,win_back,EX_CLIENT_REACTIF,3,0.0,0,,
ENT-06730,Grimohalsoft,0.2,0.21213203435596426,T3,,A,0,non,Laura Lefebvre,Recruiter,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-06937,GrimotasLab SAS,0.2,0.18946457081379978,T3,,A,0,non,Lars Fournier,,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-08244,Ivorobelsoft SA,0.2,0.18660659830736154,T3,,A,0,non,Jonas Fournier,People Ops Manager,"signaux récents (15-21 j), sans demande",email,audit,CHURN_CONTRADICTOIRE,3,0.0,0,,
ENT-03872,DoriohalRetail SARL,0.2,0.1848258670674834,T3,,A,0,non,Jan Dubois,Head of HR Operations,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-10224,Lumivenlab,0.2,0.18467166200173743,T3,,A,0,non,Pierre Smit,People Ops Manager,"signaux récents (15-21 j), sans demande",email,retention,CLIENT_ACTIF,3,0.0,0,,
ENT-08787,JuntolexLabs SAS,0.2,0.16493848884661183,T3,,A,0,non,Quentin Rousseau,Chief People Officer,"signaux récents (15-21 j), sans demande",téléphone/LinkedIn (pas d'adresse pro),new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-06479,Gallirinlogic France,0.2,0.16076601938044394,T3,,A,0,non,Nora Faure,Talent Acquisition Specialist,"signaux récents (15-21 j), sans demande",email,retention,CLIENT_ACTIF,3,0.0,0,,
ENT-07458,HeliodorFlow,0.2,0.16076601938044394,T3,,A,0,non,Felix Garnier,HR Assistant,"signaux récents (15-21 j), sans demande",email,audit,CHURN_CONTRADICTOIRE,3,0.0,0,,
ENT-09704,LorripraMedia,0.2,0.1603678133186895,T3,,A,0,non,Pauline Faure,Compensation & Benefits Manager,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-10708,Mericalmedia SA,0.2,0.1538930516681145,T3,,A,1,non,Emil Dupont,Head of Talent Acquisition,"1 personne active / 14 j, sans demande",email,retention,CLIENT_ACTIF,3,0.0,0,,
ENT-17112,TalorinWorks,0.2,0.1538930516681145,T3,,A,0,non,Sarah Smit,Chief People Officer,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-20180,ZephifinGroup Group,0.1,0.15,T3,,A,0,non,Julien Vincent,Chargee de recrutement,"signaux récents (15-21 j), sans demande",email,retention,CLIENT_ACTIF,3,0.0,0,,
ENT-04391,Ederinexretail SA,0.1,0.1435872943746294,T3,,A,0,non,Marion Rousseau,COO,"signaux récents (15-21 j), sans demande",email,win_back,EX_CLIENT_REACTIF,3,0.0,0,,
ENT-01880,BriomarFlow,0.1,0.13850374650130304,T3,,A,0,non,Emma Smit,People Ops Coordinator,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-16192,Stellamarlogic,0.1,0.11662912394210095,T3,,A,0,non,Julie Laurent,Directeur RH,"signaux récents (15-21 j), sans demande",email,risque,CLIENT_RENEWAL_ECHUE,3,0.0,0,,
ENT-02644,Cendrahalretail,0.1,0.11367874248827983,T3,,A,0,non,Marta Fontaine,People Ops Coordinator,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-03015,Cortiflow & Co,0.1,0.11249999999999999,T3,,A,0,non,Vincent Navarro,Charge de recrutement,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-06724,Grimohallogistics,0.1,0.10606601717798213,T3,,A,0,non,Emma Bonnet,HR Officer,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-14583,RapinexMedia,0.1,0.10606601717798213,T3,,A,0,non,Ines Boyer,HR Assistant,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-06749,Grimolexlab,0.1,0.10146752377077278,T3,,A,0,non,Romain Fischer,Chief People Officer,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-01578,BelfosolFood,0.1,0.1,T3,,A,0,non,Julie Muller,HRBP,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-08440,IvoroMobility Group,0.1,0.0989630933079671,T3,,A,0,non,Anna Rousseau,Chargee de recrutement,"signaux récents (15-21 j), sans demande",email,win_back,EX_CLIENT_REACTIF,3,0.0,0,,
ENT-12137,NovanexSoft,0.1,0.09618315729257158,T3,,A,0,non,Sanne Jansen,Directrice RH,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-20096,ZephibelConseil,0.1,0.09375,T3,,A,0,non,Claire Rossi,Head of HR Operations,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-12944,OvalimarSoft SARL,0.1,0.09330329915368077,T3,,A,0,non,Hugo Vincent,People Ops Manager,"signaux récents (15-21 j), sans demande",email,retention,CLIENT_ACTIF,3,0.0,0,,
ENT-15589,Solibelenergie,0.1,0.0923358310008687,T3,,A,0,non,Sanne Boyer,HR Officer,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-01670,Briobelfinance SARL,0.1,0.07694652583405726,T3,,A,0,non,Sanne Lambert,,"signaux récents (15-21 j), sans demande",email,retention,CLIENT_ACTIF,3,0.0,0,,
ENT-07969,Iberilexdata,0.1,0.06997747436526057,T3,,A,0,non,Romain Dupont,HR Officer,"signaux récents (15-21 j), sans demande",email,retention,CLIENT_ACTIF,3,0.0,0,,
ENT-14077,Quantihalconsulting,0.1,0.0652912922472093,T3,,A,0,non,Pauline Durand,HR Officer,"signaux récents (15-21 j), sans demande",email,win_back,EX_CLIENT_REACTIF,3,0.0,0,,
ENT-10889,MeriMedia,0.1,0.0625,T3,,A,0,non,Benjamin Blanc,Head of Talent Acquisition,"signaux récents (15-21 j), sans demande",email,win_back,EX_CLIENT_REACTIF,3,0.0,0,,
ENT-18130,Vectofinimmo France,0.1,0.0625,T3,,A,0,non,Lars Lambert,Head of Talent Acquisition,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-15839,Soliquienergie,0.1,0.06155722066724581,T3,,A,0,non,Vincent Petit,People Ops Manager,"signaux récents (15-21 j), sans demande",email,retention,CLIENT_ACTIF,3,0.0,0,,
ENT-00893,Axiodata France,0.1,0.061010379014303326,T3,,A,0,non,Elena Moreau,HR Business Partner,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-19321,Wallidordigital,0.1,0.056839371244139916,T3,,A,0,non,Emma Serrano,Recruiter,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-14098,Quantihalworks SARL,0.1,0.05373873718263028,T3,,A,0,non,Pauline Petit,HR Officer,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-02675,Cendralexsolutions,0.0,0.04736614270344993,T3,,A,0,non,Florian Mercier,Head of People,"signaux récents (15-21 j), sans demande",email,win_back,EX_CLIENT_REACTIF,3,0.0,0,,
ENT-04237,EderifinFinance SAS,0.0,0.04616791550043435,T3,,A,0,non,Lucas Vincent,HR Officer,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-15195,Serenicaldigital Group,0.0,0.043527528164806206,T3,,A,0,non,Antoine Meyer,People Ops Manager,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-15353,SerenilumFlow,0.0,0.043527528164806206,T3,,A,0,non,Julien Durand,HR Manager,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-16292,Stellarinflow Group,0.0,0.042629528433104934,T3,,A,0,non,Julie Meyer,Chargee de recrutement,"signaux récents (15-21 j), sans demande",email,retention,CLIENT_ACTIF,3,0.0,0,,
ENT-06443,GalliquiDigital SA,0.0,0.040191504845110984,T3,,A,0,non,Diego Fontaine,Charge de recrutement,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-11153,NEODYNAMICS,0.0,0.0375,T3,,A,0,non,Camille Navarro,People Ops Coordinator,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-10472,MavimarSolutions France,0.0,0.03349292070425915,T3,,A,0,non,Lea Muller,,"signaux récents (15-21 j), sans demande",email,win_back,EX_CLIENT_REACTIF,3,0.0,0,,
ENT-11660,Nordilogistics France,0.0,0.030778610333622905,T3,,A,0,non,Emma Roux,HR Manager,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-09639,LorrimarFinance,0.0,0.026922617695243012,T3,,A,0,non,Hugo Simon,VP People,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-09987,Lumihalforge,0.0,0.026794336563407323,T3,,A,0,non,Manon Vincent,Compensation & Benefits Manager,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-02044,BrioTech SARL,0.0,0.025382887386132362,T3,,A,0,non,Pierre Weber,,"signaux récents (15-21 j), sans demande",email,win_back,EX_CLIENT_REACTIF,3,0.0,0,,
ENT-09910,LumidorHub SAS,0.0,0.025,T3,,A,0,non,Julien Simon,HR Business Partner,"signaux récents (15-21 j), sans demande",email,retention,CLIENT_ACTIF,3,0.0,0,,
ENT-01931,Briopragroup,0.0,0.024740773326991775,T3,,A,0,non,Lea Jansen,Chargee de recrutement,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-16235,Stellapraconsulting Group,0.0,0.023683071351724965,T3,,A,0,non,Hugo Muller,,"signaux récents (15-21 j), sans demande",téléphone/LinkedIn (pas d'adresse pro),new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-07216,Haldenexfood France,0.0,0.021763764082403117,T3,,A,0,non,Anais Meyer,HRBP,"signaux récents (15-21 j), sans demande",email,retention,CLIENT_ACTIF,3,0.0,0,,
ENT-18727,Vertiprasystems France,0.0,0.02061731110582648,T3,,A,0,non,Hugo Meyer,,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-08260,IvorocalLabs SAS,0.0,0.02030630990890588,T3,,A,0,non,Manon Smit,People Ops Manager,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-11764,Nordiquilogic,0.0,0.017494368591315142,T3,,A,0,non,Hugo Guerin,Charge de recrutement,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-12540,OptinexLabs,0.0,0.013397168281703661,T3,,A,0,non,Pierre Girard,Compensation & Benefits Manager,"signaux récents (15-21 j), sans demande",email,audit,CHURN_CONTRADICTOIRE,3,0.0,0,,
ENT-06964,GrimovenLab,0.0,0.012370386663495889,T3,,A,0,non,Marta Faure,HR Business Partner,"signaux récents (15-21 j), sans demande",email,retention,CLIENT_ACTIF,3,0.0,0,,
ENT-19256,VespiviaDigital,0.0,0.010769047078097197,T3,,A,0,non,Ines Girard,HR Assistant,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-08649,Juntobelservices & Co,0.0,0.01030865555291324,T3,,A,0,non,Lars Vincent,Head of People,"signaux récents (15-21 j), sans demande",téléphone/LinkedIn (pas d'adresse pro),new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-18822,VertitasServices France,0.0,0.010047876211277746,T3,,A,0,non,Florian Jansen,Charge de recrutement,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-06259,Gallifinlab Group,0.0,0.005831456197105048,T3,,A,0,non,Camille Michel,HRBP,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-17650,UlmicalLabs,0.0,0.0026922617695242994,T3,,A,0,non,Vincent Fontaine,Recruiter,"signaux récents (15-21 j), sans demande",email,win_back,EX_CLIENT_REACTIF,3,0.0,0,,
ENT-00538,Ardengorconsulting,0.0,0.0,T3,,A,0,non,Chloe Durand,Office Manager,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-02744,Cendranexpartners SA,0.0,0.0,T3,,A,0,non,Anna Dupont,Executive Assistant,"signaux récents (15-21 j), sans demande",email,retention,CLIENT_ACTIF,3,0.0,0,,
ENT-03568,Delfipralogic France,0.0,0.0,T3,,A,0,non,Bastien Bernard,HR Intern,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-03626,Delfiservices SARL,0.0,0.0,T3,,A,0,non,Bastien Leroy,Office Manager,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-04071,Doriosolforge SAS,0.0,0.0,T3,,A,0,non,Thomas Mercier,Executive Assistant,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-04318,EderilexLogic SAS,0.0,0.0,T3,,A,0,non,Laura Smit,HR Intern,"signaux récents (15-21 j), sans demande",email,retention,CLIENT_ACTIF,3,0.0,0,,
ENT-05379,Fernobelconsulting SA,0.0,0.0,T3,,A,0,non,Manon Rossi,Office Manager,"signaux récents (15-21 j), sans demande",email,retention,CLIENT_ACTIF,3,0.0,0,,
ENT-05828,Flexidordigital France,0.0,0.0,T3,,A,1,non,Julie Bernard,Office Manager,"1 personne active / 14 j, sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-08580,IvorotasSoft,0.0,0.0,T3,,A,0,non,Sanne Andre,Office Manager,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-08685,JuntodorIndustries,0.0,0.0,T3,,A,0,non,Maxime Chevalier,HR Intern,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-08939,Juntosoft,0.0,0.0,T3,,A,0,non,Felix Muller,Executive Assistant,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-10922,Meripradynamics SARL,0.0,0.0,T3,,A,1,non,Manon Rousseau,Executive Assistant,"1 personne active / 14 j, sans demande",email,win_back,EX_CLIENT_REACTIF,3,0.0,0,,
ENT-11181,NeogorFinance Group,0.0,0.0,T3,,A,0,non,Emil Blanc,Office Manager,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-17587,TerravenMedia SARL,0.0,0.0,T3,,A,1,non,Bastien Garnier,Office Manager,"1 personne active / 14 j, sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-19583,Wallisoft France,0.0,0.0,T3,,A,0,non,Greta Garcia,Office Manager,"signaux récents (15-21 j), sans demande",email,new_business,PROSPECT_TIEDE,3,0.0,0,,
ENT-20290,Zephilumlab Group,0.0,0.0,T3,,A,0,non,Vincent Lambert,Office Manager,"signaux récents (15-21 j), sans demande",email,win_back,EX_CLIENT_REACTIF,3,0.0,0,,
ENT-00077,AltadorTech,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,3,0.0,0,,sans_signal
ENT-00240,Altanexforge SARL,0.0,0.0,T3,,A,0,non,,,,,aucun,MORT,3,0.0,0,,aucun_evenement
ENT-00390,Altavenfinance SAS,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,3,0.0,0,,sans_signal
ENT-00533,ArdenfinWorks,0.0,0.0,T3,,A,0,non,,,,,new_business,PROSPECT_TIEDE,3,0.0,0,,sans_signal
ENT-00542,Ardengorflow,0.0,0.0,T3,,A,0,non,,,,,retention,CLIENT_ACTIF,3,0.0,0,,sans_signal
ENT-00654,Ardenmobility Group,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,3,0.0,0,,sans_signal
ENT-00939,Axiofinsolutions,0.0,0.0,T3,,A,0,non,,,,,retention,CLIENT_ACTIF,3,0.0,0,,aucun_evenement
ENT-00976,Axiohallabs,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,3,0.0,0,,sans_signal
ENT-00992,Axiolexconsulting France,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,3,0.0,0,,sans_signal
ENT-01079,Axiopharma & Co,0.0,0.0,T3,,A,0,non,,,,,win_back,EX_CLIENT_REACTIF,3,0.0,0,,sans_signal
ENT-01158,Axiosolfood SARL,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,3,0.0,0,,sans_signal
ENT-01189,Axiotasmedia SARL,0.0,0.0,T3,,A,0,non,,,,,win_back_froid,EX_CLIENT,3,0.0,0,,aucun_evenement
ENT-01271,Belfocaldata,0.0,0.0,T3,,A,0,non,,,,,new_business,PROSPECT_TIEDE,3,0.0,0,,sans_signal
ENT-01499,BelfopraData,0.0,0.0,T3,,A,0,non,,,,,risque,CLIENT_RENEWAL_ECHUE,3,0.0,0,,sans_signal
ENT-01591,BelfosolServices SARL,0.0,0.0,T3,,A,0,non,,,,,aucun,DORMANT,3,0.0,0,,aucun_evenement
ENT-01665,Briobelconseil France,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,3,0.0,0,,sans_signal
ENT-01815,Briohalsolutions,0.0,0.0,T3,,A,0,non,,,,,aucun,DORMANT,3,0.0,0,,aucun_evenement
ENT-01839,BriolexPartners,0.0,0.0,T3,,A,0,non,,,,,nurture,TOUCHE_EMAIL_SEULEMENT,3,0.0,0,,sans_signal
ENT-02186,Caurigordata,0.0,0.0,T3,,A,0,non,,,,,new_business,PROSPECT_TIEDE,3,0.0,0,,sans_signal
