contact_id,account_id,first_name,last_name,email,job_title,opted_out,created_date,created_date_parsed,created_date_format,email_clean,email_status,email_domain_root,email_is_duplicate,email_duplicate_count,created_date_flag,persona_tier,entity_id,entity_source,is_orphan,person_primary,duplicate_of,title_from_copy,email_multi_entity,is_bot
CON-068396,ACC-026764,Lea,Faure,lea@nordilexdynamics.io,Executive Assistant,false,14/08/2025,2025-08-14,dmy,lea@nordilexdynamics.io,ok,nordilexdynamics,0,,,bruit,ENT-11640,account,0,1,,0,0,0
CON-007762,ACC-002985,Romain,Rousseau,romain.rousseau@walligorindustries.com,HR Business Partner,false,2019-07-30,2019-07-30,iso,romain.rousseau@walligorindustries.com,ok,walligorindustries,0,,,champion,ENT-19380,account,0,1,,0,0,0
CON-044539,ACC-017488,Bastien,Meyer,bastien@ardensolutions.com,Recruiter,false,21/01/2023,2023-01-21,dmy,bastien@ardensolutions.com,ok,ardensolutions,0,,,utilisateur,ENT-00772,account,0,1,,0,0,0
CON-047039,ACC-018469,Pauline,Fischer,pauline.fischer@axiocallabs.com,Recruiter,false,2021-03-23,2021-03-23,iso,pauline.fischer@axiocallabs.com,ok,axiocallabs,0,,,utilisateur,ENT-00880,account,0,1,,0,0,0
CON-044376,ACC-017422,Marta,Garcia,marta.garcia@flexivenenergie.co,Compensation & Benefits Manager,false,01/02/21,2021-01-02,mdy,marta.garcia@flexivenenergie.co,ok,flexivenenergie,0,,,champion,ENT-06131,account,0,1,,0,0,0
CON-070576,ACC-027626,Chloe,Dubois,chloe.dubois@ovalivenworks.fr,HR Business Partner,false,2026-10-29,,iso,chloe.dubois@ovalivenworks.fr,ok,ovalivenworks,0,,future,champion,ENT-13113,account,0,1,,0,0,0
CON-050852,ACC-019967,Greta,Laurent,greta.laurent@talosystems.eu,Talent Acquisition Manager,false,03/29/23,2023-03-29,mdy,greta.laurent@talosystems.eu,ok,talosystems,0,,,champion,ENT-17138,account,0,1,,0,0,0
CON-031938,ACC-012537,Jan,Fournier,jan.fournier@ivorotasfood.co,Chargee de recrutement,false,2026-10-23,,iso,jan.fournier@ivorotasfood.co,ok,ivorotasfood,0,,future,utilisateur,ENT-08565,account,0,1,,0,0,0
CON-048762,ACC-019154,Hugo,Lambert,,Head of People,false,18/06/2018,2018-06-18,dmy,,missing,,0,,,buyer,ENT-11063,account,0,1,,0,0,0
CON-018592,ACC-007279,Maxime,Simon,maxime.simon@stellaviadynamics.eu,Head of Talent Acquisition,false,2023-05-18,2023-05-18,iso,maxime.simon@stellaviadynamics.eu,ok,stellaviadynamics,0,,,buyer,ENT-16389,account,0,1,,0,0,0
CON-076247,ACC-029882,Manon,Visser,manon@ardennexmedia.com,Head of People,true,04/04/22,2022-04-04,mdy,manon@ardennexmedia.com,ok,ardennexmedia,0,,,buyer,ENT-00667,account,0,1,,0,0,0
CON-049164,ACC-019317,Florian,Fischer,florian.fischer@cauriquihub.com,Head of HR Operations,false,03/11/23,2023-03-11,mdy,florian.fischer@cauriquihub.com,ok,cauriquihub,0,,,buyer,ENT-02360,account,0,1,,0,0,0
CON-066887,ACC-026179,Margaux,Rossi,margaux@solibeltech.com,Head of Talent Acquisition,false,12/08/22,2022-12-08,mdy,margaux@solibeltech.com,ok,solibeltech,0,,,buyer,ENT-15600,account,0,1,,0,0,0
CON-033070,ACC-012968,Thomas,Weber,thomas@grimogorpharma.com,Head of HR Operations,false,11/12/21,2021-11-12,mdy,thomas@grimogorpharma.com,ok,grimogorpharma,0,,,buyer,ENT-06703,account,0,1,,0,0,0
CON-024094,ACC-009418,Pierre,Blanc,pblanc@ederiquienergie.com,People Ops Coordinator,false,22/01/2023,2023-01-22,dmy,pblanc@ederiquienergie.com,ok,ederiquienergie,0,,,utilisateur,ENT-04426,account,0,1,,0,0,0
CON-000053,ACC-000022,Benjamin,Girard,benjamin.girard@helioprasoft.fr,HR Assistant,false,03/08/2019,2019-08-03,dmy,benjamin.girard@helioprasoft.fr,ok,helioprasoft,0,,,utilisateur,ENT-07665,account,0,1,,0,0,0
CON-065655,ACC-025705,Julie,Navarro,jnavarro@cauripartners.com,VP Human Resources,false,01/10/26,2026-01-10,mdy,jnavarro@cauripartners.com,ok,cauripartners,0,,,buyer,ENT-02326,account,0,1,,0,0,0
CON-019616,ACC-007692,Julie,Dupont,julie.dupont@zephirinlab.co,Head of Talent Acquisition,false,04/08/2024,2024-08-04,dmy,julie.dupont@zephirinlab.co,ok,zephirinlab,0,,,buyer,ENT-20415,account,0,1,,0,0,0
CON-062133,ACC-024359,Lea,Durand,lea.durand@axionexsolutions.com,HR Manager,false,2022-07-22,2022-07-22,iso,lea.durand@axionexsolutions.com,ok,axionexsolutions,0,,,champion,ENT-01075,account,0,1,,0,0,0
CON-034585,ACC-013573,Sarah,Muller,sarah.muller@lorriservices.co,People Ops Manager,false,05/07/19,2019-05-07,mdy,sarah.muller@lorriservices.co,ok,lorriservices,0,,,champion,ENT-09754,account,0,1,,0,0,0
CON-055376,ACC-021704,Julie,Garcia,julie.garcia@talorindata.io,People Ops Coordinator,false,2020-11-07,2020-11-07,iso,julie.garcia@talorindata.io,ok,talorindata,0,,,utilisateur,ENT-17096,account,0,1,,0,0,0
CON-010415,ACC-004042,Sanne,Fontaine,sanne.fontaine@ovalisolmobility.com,Recruiter,false,08/10/23,2023-08-10,mdy,sanne.fontaine@ovalisolmobility.com,ok,ovalisolmobility,0,,,utilisateur,ENT-13060,account,0,1,,0,0,0
CON-066501,ACC-026027,Sarah,Dupont,sdupont@perrigordata.eu,COO,false,24/03/2026,2026-03-24,dmy,sdupont@perrigordata.eu,ok,perrigordata,0,,,buyer,ENT-13234,account,0,1,,0,0,0
CON-043542,ACC-017100,Laura,Moreau,laura.moreau@merigorgroup.fr,Directeur RH,false,2019-02-05,2019-02-05,iso,laura.moreau@merigorgroup.fr,ok,merigorgroup,0,,,buyer,ENT-10776,account,0,1,,0,0,0
CON-016823,ACC-006602,Bastien,Lefebvre,blefebvre@cortiforge.com,Talent Acquisition Specialist,false,2018-08-02,2018-08-02,iso,blefebvre@cortiforge.com,ok,cortiforge,0,,,utilisateur,ENT-03017,account,0,1,,0,0,0
CON-055697,ACC-021820,Jonas,Girard,jonas.girard@vertisolpharma.eu,Charge de recrutement,false,05/20/22,2022-05-20,mdy,jonas.girard@vertisolpharma.eu,ok,vertisolpharma,0,,,utilisateur,ENT-18794,account,0,1,,0,0,0
CON-047820,ACC-018770,Hugo,Bernard,hugo@solimardigital.io,VP Human Resources,false,03/21/24,2024-03-21,mdy,hugo@solimardigital.io,ok,solimardigital,0,,,buyer,ENT-15769,account,0,1,,0,0,0
CON-070224,ACC-027481,Diego,Dubois,ddubois@novasolmobility.co,People Ops Coordinator,false,08/26/20,2020-08-26,mdy,ddubois@novasolmobility.co,ok,novasolmobility,0,,,utilisateur,ENT-12230,account,0,1,,0,0,0
CON-029380,ACC-011543,Elise,Michel,emichel@lumimarservices.io,Talent Acquisition Manager,false,2025-09-12,2025-09-12,iso,emichel@lumimarservices.io,ok,lumimarservices,0,,,champion,ENT-10065,account,0,1,,0,0,0
CON-047763,ACC-018748,Laura,Visser,laura.visser@lorrisolfinance.com,HR Intern,false,02/27/26,2026-02-27,mdy,laura.visser@lorrisolfinance.com,ok,lorrisolfinance,0,,,bruit,ENT-09761,account,0,1,,0,0,0
CON-057013,ACC-022343,Pierre,Durand,pierre .durand@doriopradigital.com,Recruiter,false,2023-07-13,2023-07-13,iso,pierre.durand@doriopradigital.com,repaired,doriopradigital,0,,,utilisateur,ENT-03991,account,0,1,,0,0,0
CON-014755,ACC-005762,Nora,Moreau,nora@ivoropradynamics.com,Charge de recrutement,false,01/11/2026,,dmy,nora@ivoropradynamics.com,ok,ivoropradynamics,0,,future,utilisateur,ENT-08473,account,0,1,,0,0,0
CON-050867,ACC-019973,Claire,Smit,claire.smit@juntolumgroup.fr,Chargee de recrutement,false,2019-08-19,2019-08-19,iso,claire.smit@juntolumgroup.fr,ok,juntolumgroup,0,,,utilisateur,ENT-08806,account,0,1,,0,0,0
CON-042892,ACC-016840,Camille,Moreau,camille.moreau@heliovenpartners.eu,Directeur RH,false,2021-06-20,2021-06-20,iso,camille.moreau@heliovenpartners.eu,ok,heliovenpartners,0,,,buyer,ENT-07775,account,0,1,,0,0,0
CON-033741,ACC-013233,Pierre,Mercier,pierre.mercier@lorrifinlogic.io,Head of People,false,19/12/2021,2021-12-19,dmy,pierre.mercier@lorrifinlogic.io,ok,lorrifinlogic,0,,,buyer,ENT-09521,account,0,1,,0,0,0
CON-064272,ACC-025165,Greta,Navarro,,Head of HR Operations,false,15/07/2025,2025-07-15,dmy,,missing,,0,,,buyer,ENT-10011,account,0,1,,0,0,0
CON-036032,ACC-014159,Camille,Vincent,cvincent@iberihalconseil.fr,Recruiter,false,26/06/2019,2019-06-26,dmy,cvincent@iberihalconseil.fr,ok,iberihalconseil,0,,,utilisateur,ENT-07939,account,0,1,,0,0,0
CON-058527,ACC-022938,Lea,Garnier,lea@novavenimmo.com,HR Assistant,false,2023-06-19,2023-06-19,iso,lea@novavenimmo.com,ok,novavenimmo,0,,,utilisateur,ENT-12267,account,0,1,,0,0,0
CON-044968,ACC-017663,Pauline,Girard,pauline@galliworks.co,Office Manager,false,07/11/2018,2018-11-07,dmy,pauline@galliworks.co,ok,galliworks,0,,,bruit,ENT-06588,account,0,1,,0,0,0
CON-059561,ACC-023339,Marion,Dupont,marion.dupont@flexifood.com,,false,02/05/2026,2026-05-02,dmy,marion.dupont@flexifood.com,ok,flexifood,0,,,sans_titre,ENT-05875,account,0,1,,0,0,0
CON-027037,ACC-010604,Vincent,Mercier,vincent.mercier@vectocalservices.eu,Charge de recrutement,false,01/25/23,2023-01-25,mdy,vincent.mercier@vectocalservices.eu,ok,vectocalservices,0,,,utilisateur,ENT-18079,account,0,1,,0,0,0
CON-075567,ACC-029608,Lea,Fischer,lea@kelvirinimmo.co,Office Manager,false,14/12/2019,2019-12-14,dmy,lea@kelvirinimmo.co,ok,kelvirinimmo,0,,,bruit,ENT-09321,account,0,1,,0,0,0
CON-067535,ACC-026429,Lars,Mercier,lars.mercier@altadorconseil.fr,HR Manager,false,02/02/26,2026-02-02,mdy,lars.mercier@altadorconseil.fr,ok,altadorconseil,0,,,champion,ENT-00055,account,0,1,,0,0,0
CON-015776,ACC-006180,Antoine,Petit,antoine.petit@terraquimedia.co,Head of People,false,2024-05-06,2024-05-06,iso,antoine.petit@terraquimedia.co,ok,terraquimedia,0,,,buyer,ENT-17493,account,0,1,,0,0,0
CON-051438,ACC-020192,Pierre,Chevalier,pierre.chevalier@fernofinmedia.co,People Ops Manager,false,2020-05-17,2020-05-17,iso,pierre.chevalier@fernofinmedia.co,ok,fernofinmedia,0,,,champion,ENT-05464,account,0,1,,0,0,0
CON-073493,ACC-028777,Claire,Durand,claire@talorinworks.com,Executive Assistant,false,06/29/25,2025-06-29,mdy,claire@talorinworks.com,ok,talorinworks,0,,,bruit,ENT-17112,account,0,1,,0,0,0
CON-044536,ACC-017487,Sanne,Michel,sanne.michel@fernogorgroup.fr,HR Business Partner,false,2020-04-21,2020-04-21,iso,sanne.michel@fernogorgroup.fr,ok,fernogorgroup,0,,,champion,ENT-05485,account,0,1,,0,0,0
CON-054895,ACC-021522,Anais,Chevalier,achevalier@yellofinfood.eu,HR Officer,false,2020-05-03,2020-05-03,iso,achevalier@yellofinfood.eu,ok,yellofinfood,0,,,utilisateur,ENT-19757,account,0,1,,0,0,0
CON-061709,ACC-024202,Antoine,Boyer,antoine.boyer@@estevavenlabs.fr,Head of People,false,09/17/25,2025-09-17,mdy,antoine.boyer@estevavenlabs.fr,repaired,estevavenlabs,0,,,buyer,ENT-04922,account,0,1,,0,0,0
CON-029482,ACC-011581,Claire,Guerin,cguerin@delfifinhub.io,People Ops Manager,false,05/18/19,2019-05-18,mdy,cguerin@delfifinhub.io,ok,delfifinhub,0,,,champion,ENT-03394,account,0,1,,0,0,0
CON-054978,ACC-021551,Hugo,Muller,hugo@stellabelforge.com,Responsable Recrutement,true,03/01/22,2022-03-01,mdy,hugo@stellabelforge.com,ok,stellabelforge,0,,,champion,ENT-15985,account,0,1,,0,0,0
CON-069913,ACC-027367,Marta,Dupont,marta.dupont@rapidorpartners.co,Office Manager,false,04/16/20,2020-04-16,mdy,marta.dupont@rapidorpartners.co,ok,rapidorpartners,0,,,bruit,ENT-14416,account,0,1,,0,0,0
CON-075501,ACC-029579,Lars,Ferrari,lars.ferrari@kelvihalworks.com,Compensation & Benefits Manager,false,10/05/2024,2024-05-10,dmy,lars.ferrari@kelvihalworks.com,ok,kelvihalworks,0,,,champion,ENT-09170,account,0,1,,0,0,0
CON-073267,ACC-028690,Julie,Laurent,julie.laurent@primonexconseil.io,Charge de recrutement,false,08/20/26,,mdy,julie.laurent@primonexconseil.io,ok,primonexconseil,0,,future,utilisateur,ENT-13754,account,0,1,,0,0,0
CON-061272,ACC-024028,Ines,Durand,idurand@roccasollab.co,Charge de recrutement,false,01/26/26,2026-01-26,mdy,idurand@roccasollab.co,ok,roccasollab,0,,,utilisateur,ENT-15091,account,0,1,,0,0,0
CON-007475,ACC-002871,Quentin,Lambert,quentin.lambert@belfolexfinance.com,People Ops Coordinator,false,02/06/2024,2024-06-02,dmy,quentin.lambert@belfolexfinance.com,ok,belfolexfinance,0,,,utilisateur,ENT-01405,account,0,1,,0,0,0
CON-031759,ACC-012469,Thomas,Ferrari,thomas.ferrari@roccalexconseil.eu,Talent Acquisition Manager,false,2025-11-18,2025-11-18,iso,thomas.ferrari@roccalexconseil.eu,ok,roccalexconseil,0,,,champion,ENT-14913,account,0,1,,0,0,0
CON-062371,ACC-024437,Laura,Laurent,laura.laurent@ulmilumgroup.com,Talent Acquisition Manager,false,31/12/2022,2022-12-31,dmy,laura.laurent@ulmilumgroup.com,ok,ulmilumgroup,0,,,champion,ENT-17809,account,0,1,,0,0,0
CON-030262,ACC-011888,Emma,Muller,emma.muller@axiopragroup.com,People Ops Coordinator,false,2025-03-01,2025-03-01,iso,emma.muller@axiopragroup.com,ok,axiopragroup,0,,,utilisateur,ENT-01087,account,0,1,,0,0,0
CON-000150,ACC-000057,Anna,Garnier,anna.garnier@vespiviamedia.co,Recruiter,false,12/27/20,2020-12-27,mdy,anna.garnier@vespiviamedia.co,ok,vespiviamedia,0,,,utilisateur,ENT-19269,account,0,1,,0,0,0
CON-009061,ACC-003512,Jonas,Muller,jonas.muller@sereniviagroup.fr,Chargee de recrutement,false,2020-12-31,2020-12-31,iso,jonas.muller@sereniviagroup.fr,ok,sereniviagroup,0,,,utilisateur,ENT-15568,account,0,1,,0,0,0
CON-070312,ACC-027512,Ines,Visser,ivisser@caurifinmobility.co,Head of HR Operations,false,02/07/24,2024-02-07,mdy,ivisser@caurifinmobility.co,ok,caurifinmobility,0,,,buyer,ENT-02173,account,0,1,,0,0,0
CON-019884,ACC-007799,Benjamin,Leroy,benjamin.leroy@lumivialab.fr,Talent Acquisition Specialist,false,06/02/2022,2022-02-06,dmy,benjamin.leroy@lumivialab.fr,ok,lumivialab,0,,,utilisateur,ENT-10247,account,0,1,,0,0,0
CON-010353,ACC-004020,Diego,Lambert,diego.lambert@ardenmarhub.fr,Talent Acquisition Manager,false,08/30/26,,mdy,diego.lambert@ardenmarhub.fr,ok,ardenmarhub,0,,future,champion,ENT-00641,account,0,1,,0,0,0
CON-058609,ACC-022969,Benjamin,Moreau,bmoreau@terrahalfood.co,HR Officer,false,08/17/23,2023-08-17,mdy,bmoreau@terrahalfood.co,ok,terrahalfood,0,,,utilisateur,ENT-17340,account,0,1,,0,0,0
CON-014630,ACC-005708,Manon,Chevalier,manon.chevalier@perrilexlogistics.com,Head of Talent Acquisition,true,07/18/22,2022-07-18,mdy,manon.chevalier@perrilexlogistics.com,ok,perrilexlogistics,0,,,buyer,ENT-13297,account,0,1,,0,0,0
CON-075079,ACC-029415,Marta,Durand,marta@novafinmedia.com,VP Human Resources,false,2019-12-07,2019-12-07,iso,marta@novafinmedia.com,ok,novafinmedia,0,,,buyer,ENT-11988,account,0,1,,0,0,0
CON-035279,ACC-013865,Bastien,Jansen,bastien.jansen@ardensoft.eu,Recruiter,false,10/09/22,2022-10-09,mdy,bastien.jansen@ardensoft.eu,ok,ardensoft,0,,,utilisateur,ENT-00750,account,0,1,,0,0,0
CON-063807,ACC-024982,Ines,Moreau,ines.moreau@wallifinimmo.eu,HR Assistant,false,08/08/2022,2022-08-08,dmy,ines.moreau@wallifinimmo.eu,ok,wallifinimmo,0,,,utilisateur,ENT-19353,account,0,1,,0,0,0
CON-057143,ACC-022390,Nora,Jansen,nora.jansen@sylvapralogic.com,Chief People Officer,false,2025-06-30,2025-06-30,iso,nora.jansen@sylvapralogic.com,ok,sylvapralogic,0,,,buyer,ENT-16653,account,0,1,,0,0,0
CON-040203,ACC-015798,Anna,Guerin,aguerin@meririnenergie.fr,Charge de recrutement,false,02/10/2023,2023-10-02,dmy,aguerin@meririnenergie.fr,ok,meririnenergie,0,,,utilisateur,ENT-10971,account,0,1,,0,0,0
CON-028019,ACC-010996,Jonas,Rousseau,jonas@cendragorpartners.fr,HR Intern,false,2024-12-15,2024-12-15,iso,jonas@cendragorpartners.fr,ok,cendragorpartners,0,,,bruit,ENT-02617,account,0,1,,0,0,0
CON-037284,ACC-014647,Greta,Dupont,greta@optiquisystems.eu,Executive Assistant,false,21/01/2020,2020-01-21,dmy,greta@optiquisystems.eu,ok,optiquisystems,0,,,bruit,ENT-12595,account,0,1,,0,0,0
CON-023486,ACC-009184,Florian,Michel,florian@belfopraworks.io,Directrice RH,false,12/22/20,2020-12-22,mdy,florian@belfopraworks.io,ok,belfopraworks,0,,,buyer,ENT-01522,account,0,1,,0,0,0
CON-021168,ACC-008297,Bastien,Muller,bastien@vespisolsystems.co,Chargee de recrutement,false,2026-03-30,2026-03-30,iso,bastien@vespisolsystems.co,ok,vespisolsystems,0,,,utilisateur,ENT-19208,account,0,1,,0,0,0
CON-044978,ACC-017666,Elena,Weber,elena@ivoroquiretail.eu,Recruiter,false,18/12/2020,2020-12-18,dmy,elena@ivoroquiretail.eu,ok,ivoroquiretail,0,,,utilisateur,ENT-08508,account,0,1,,0,0,0
CON-038554,ACC-015146,Jan,Jansen,jan@walliprafood.com,VP Human Resources,false,08/17/20,2020-08-17,mdy,jan@walliprafood.com,ok,walliprafood,0,,,buyer,ENT-19519,account,0,1,,0,0,0
CON-044358,ACC-017418,Marion,Fournier,mfournier@gallidata.eu,HR Manager,false,2023-02-24,2023-02-24,iso,mfournier@gallidata.eu,ok,gallidata,0,,,champion,ENT-06222,account,0,1,,0,0,0
CON-066525,ACC-026038,Thomas,Vincent,thomas.vincent@grimovenenergie.fr,HR Business Partner,false,26/03/2027,,dmy,thomas.vincent@grimovenenergie.fr,ok,grimovenenergie,0,,future,champion,ENT-06956,account,0,1,,0,0,0
CON-055497,ACC-021748,Hugo,Mercier,hugo.mercier@grimomarforge.fr,VP People,false,25/01/2026,2026-01-25,dmy,hugo.mercier@grimomarforge.fr,ok,grimomarforge,0,,,buyer,ENT-06794,account,0,1,,0,0,0
CON-063220,ACC-024755,Benjamin,Martin,benjamin@rapirinsoft.fr,Recruiter,false,12/07/2020,2020-07-12,dmy,benjamin@rapirinsoft.fr,ok,rapirinsoft,0,,,utilisateur,ENT-14661,account,0,1,,0,0,0
CON-029081,ACC-011414,Vincent,Vincent,vincent.vincent@vertitasservices.com,Chief People Officer,false,2019-06-14,2019-06-14,iso,vincent.vincent@vertitasservices.com,ok,vertitasservices,0,,,buyer,ENT-18822,account,0,1,,0,0,0
CON-042539,ACC-016714,Thomas,Chevalier,thomas.chevalier@talofinconsulting.co,People Ops Manager,false,11/23/24,2024-11-23,mdy,thomas.chevalier@talofinconsulting.co,ok,talofinconsulting,0,,,champion,ENT-16873,account,0,1,,0,0,0
CON-050183,ACC-019721,Hugo,Smit,,Executive Assistant,false,07/20/20,2020-07-20,mdy,,missing,,0,,,bruit,ENT-03011,account,0,1,,0,0,0
CON-041385,ACC-016258,Nora,Petit,nora.petit@vertibelconseil.fr,Executive Assistant,false,02/24/26,2026-02-24,mdy,nora.petit@vertibelconseil.fr,ok,vertibelconseil,0,,,bruit,ENT-18456,account,0,1,,0,0,0
CON-025102,ACC-009831,Emma,Fournier,efournier@estevahallabs.fr,HR Officer,false,15/08/2022,2022-08-15,dmy,efournier@estevahallabs.fr,ok,estevahallabs,0,,,utilisateur,ENT-04687,account,0,1,,0,0,0
CON-050194,ACC-019723,Julien,Moreau,julien.moreau@stellapralabs.io,Talent Acquisition Specialist,false,2023-10-25,2023-10-25,iso,julien.moreau@stellapralabs.io,ok,stellapralabs,0,,,utilisateur,ENT-16248,account,0,1,,0,0,0
CON-057810,ACC-022665,Elena,Garcia,elena@kelvisollogistics.eu,HR Director,false,2019-10-23,2019-10-23,iso,elena@kelvisollogistics.eu,ok,kelvisollogistics,0,,,buyer,ENT-09351,account,0,1,,0,0,0
CON-027688,ACC-010871,Felix,Michel,felix.michel@iberirinenergie.eu,Talent Acquisition Specialist,false,06/24/23,2023-06-24,mdy,felix.michel@iberirinenergie.eu,ok,iberirinenergie,0,,,utilisateur,ENT-08119,account,0,1,,0,0,0
CON-049084,ACC-019287,Ines,Simon,ines.simon@axiovenretail.com,,false,2018-04-19,2018-04-19,iso,ines.simon@axiovenretail.com,ok,axiovenretail,0,,,sans_titre,ENT-01216,account,0,1,,0,0,0
CON-021413,ACC-008384,Emil,Weber,emil.weber@grimoquilab.eu,Talent Acquisition Specialist,false,01/30/21,2021-01-30,mdy,emil.weber@grimoquilab.eu,ok,grimoquilab,0,,,utilisateur,ENT-06865,account,0,1,,0,0,0
CON-068599,ACC-026841,Sarah,Meyer,sarah@vespidorhub.com,CEO,false,04/17/22,2022-04-17,mdy,sarah@vespidorhub.com,ok,vespidorhub,0,,,buyer,ENT-18932,account,0,1,,0,0,0
CON-014012,ACC-005454,Jonas,Blanc,jonas.blanc@ulmirinfood.com,Compensation & Benefits Manager,false,2023-10-18,2023-10-18,iso,jonas.blanc@ulmirinfood.com,ok,ulmirinfood,0,,,champion,ENT-17925,account,0,1,,0,0,0
CON-073506,ACC-028782,Pablo,Bonnet,pablo@quantivialab.io,HR Manager,false,05/10/23,2023-05-10,mdy,pablo@quantivialab.io,ok,quantivialab,0,,,champion,ENT-14343,account,0,1,,0,0,0
CON-037940,ACC-014904,Lars,Dupont,lars.dupont@lumilumlogistics.com,Head of Talent Acquisition,false,2018-07-25,2018-07-25,iso,lars.dupont@lumilumlogistics.com,ok,lumilumlogistics,0,,,buyer,ENT-10041,account,0,1,,0,0,0
CON-031275,ACC-012287,Margaux,Bonnet,margaux.bonnet@heliocalmedia.com,HR Officer,false,01/04/2022,2022-04-01,dmy,margaux.bonnet@heliocalmedia.com,ok,heliocalmedia,0,,,utilisateur,ENT-07439,account,0,1,,0,0,0
CON-023954,ACC-009360,Alexandre,Rousseau,alexandre.rousseau@neosoldynamics.com,Head of HR Operations,false,12/05/2025,2025-05-12,dmy,alexandre.rousseau@neosoldynamics.com,ok,neosoldynamics,0,,,buyer,ENT-11401,account,0,1,,0,0,0
CON-008660,ACC-003356,Elena,Muller,elena.muller@talonexlogistics.co,Compensation & Benefits Manager,false,2023-02-08,2023-02-08,iso,elena.muller@talonexlogistics.co,ok,talonexlogistics,0,,,champion,ENT-17037,account,0,1,,0,0,0
CON-066350,ACC-025973,Benjamin,Fontaine,benjamin.fontaine@briotasenergie.co,HRBP,false,2022-10-05,2022-10-05,iso,benjamin.fontaine@briotasenergie.co,ok,briotasenergie,0,,,champion,ENT-02024,account,0,1,,0,0,0
CON-051613,ACC-020260,Emil,Navarro,emil@ederimarimmo.fr,Head of Talent Acquisition,false,01/13/22,2022-01-13,mdy,emil@ederimarimmo.fr,ok,ederimarimmo,0,,,buyer,ENT-04359,account,0,1,,0,0,0
CON-032821,ACC-012875,Nora,Bernard,,COO,false,02/18/25,2025-02-18,mdy,,missing,,0,,,buyer,ENT-18407,account,0,1,,0,0,0
CON-044018,ACC-017291,Alexandre,Lefebvre,alexandre.lefebvre@zephilexdata.com,Recruiter,false,17/06/2023,2023-06-17,dmy,alexandre.lefebvre@zephilexdata.com,ok,zephilexdata,0,,,utilisateur,ENT-20256,account,0,1,,0,0,0
CON-074154,ACC-029048,Lucas,Muller,lucas.muller@mavicaldata.io,HR Business Partner,false,2022-05-08,2022-05-08,iso,lucas.muller@mavicaldata.io,ok,mavicaldata,0,,,champion,ENT-10281,account,0,1,,0,0,0
CON-039254,ACC-015420,Guillaume,Boyer,gboyer@merilexforge.co,,false,25/11/2025,2025-11-25,dmy,gboyer@merilexforge.co,ok,merilexforge,0,,,sans_titre,ENT-10825,account,0,1,,0,0,0
CON-027040,ACC-010607,Pauline,Chevalier,pauline.chevalier@altapharma.com,HR Officer,false,12/29/24,2024-12-29,mdy,pauline.chevalier@altapharma.com,ok,altapharma,0,,,utilisateur,ENT-00259,account,0,1,,0,0,0
CON-051522,ACC-020228,Margaux,Petit,margaux.petit@heliodorlabs.com,HR Assistant,false,19/08/2018,2018-08-19,dmy,margaux.petit@heliodorlabs.com,ok,heliodorlabs,0,,,utilisateur,ENT-07466,account,0,1,,0,0,0
CON-001818,ACC-000700,Elena,Girard,egirard@meridynamics.com,,false,17/10/2022,2022-10-17,dmy,egirard@meridynamics.com,ok,meridynamics,0,,,sans_titre,ENT-10740,account,0,1,,0,0,0
CON-039705,ACC-015596,Jan,Roux,jan.roux@rapiviafood.com,HR Manager,false,2022-08-19,2022-08-19,iso,jan.roux@rapiviafood.com,ok,rapiviafood,0,,,champion,ENT-14739,account,0,1,,0,0,0
CON-046360,ACC-018199,Antoine,Roux,aroux@novaventech.eu,Charge de recrutement,false,12/25/25,2025-12-25,mdy,aroux@novaventech.eu,ok,novaventech,0,,,utilisateur,ENT-12276,account,0,1,,0,0,0
